0.157950752,0.130251233,0.129338083
-0.440496314,-0.445935894,-0.448089249
-0.08729731,-0.090781162,-0.090140938
0.00358811,0.007894014,0.017684952
0,-0.027629049,-0.026310546
0.091536816,0.091738013,0.081834786
0.200839355,0.202613029,0.203852231
0.018291342,0.003157606,0.002749215
